illian,migrt
49144160,20190721
49151776,20190614
49153152,20190523
49157247,20190714
49158707,20190511
49162725,20190711
49163064,20190601
49163867,20190530
49168373,20190620
49170529,20190701
49172667,20190507
49175871,20190713
49176673,20190710
49177991,20190806
49186609,20190702
49193583,20190801
49194349,20190528
49199209,20190702
49209013,20190605
49212630,20190709
49215962,20190705
49215963,20190724
49219732,20190530
49224267,20190601
49224301,20190603
49225036,20190728
49227022,20190801
49227936,20190716
49228694,20190701
49230110,20190811
49234952,20190601
49238547,20190805
49246505,20190530
49248676,20190718
49254989,20190704
49255790,20190801
49258302,20190803
49262833,20190705
49263147,20190713
49265721,20190803
49266178,20190622
49267583,20190609
49271024,20190706
49271381,20190601
49275823,20190613
49276131,20190806
49278375,20190601
49280511,20190731
49284680,20190630
49285166,20190730
49294203,20190603
49299488,20190601
49305424,20190701
49316452,20190713
49318533,20190604
49319088,20190801
49320546,20190706
49323149,20190705
49325416,20190601
49326968,20190801
49331670,20190801
49332871,20190513
49333653,20190806
49337750,20190807
49338390,20190818
49346455,20190803
49347366,20190716
49347496,20190701
49354295,20190805
49355571,20190817
49356892,20190601
49360477,20190507
49378881,20190708
49379293,20190724
49379487,20190521
49385529,20190612
49394689,20190602
49397906,20190702
49398006,20190810
49399713,20190801
49402578,20190814
49408258,20190511
49411829,20190810
49412120,20190602
49412140,20190710
49413101,20190502
49419407,20190703
49423204,20190612
49423786,20190715
49424336,20190601
49429694,20190629
49432590,20190728
49437125,20190611
49438597,20190815
49440448,20190805
49444895,20190703
49445260,20190714
49452567,20190701
49458702,20190802
49460553,20190720
49462535,20190601
49462961,20190712
49466082,20190531
49468120,20190615
49480640,20190524
49481503,20190801
49483756,20190808
49484915,20190615
49487150,20190610
49489365,20190605
49494983,20190701
49497027,20190622
49497754,20190713
49505508,20190601
49507804,20190603
49517627,20190710
49519840,20190801
49520405,20190716
49524118,20190801
49529027,20190607
49531966,20190801
49532091,20190806
49532452,20190606
49533460,20190601
49535978,20190505
49539027,20190708
49542179,20190706
49543785,20190710
49547415,20190716
49547814,20190617
49548528,20190608
49551490,20190502
49553669,20190620
49555470,20190701
49565386,20190607
49565749,20190616
49569907,20190801
49569970,20190705
49572470,20190702
49574997,20190801
49577117,20190806
49583037,20190603
49598956,20190701
49610102,20190501
49614651,20190718
49616025,20190803
49623495,20190715
49628198,20190608
49628663,20190602
49638988,20190601
49640612,20190704
49642348,20190603
49643368,20190701
49645228,20190718
49646436,20190802
49646529,20190702
49654763,20190701
49655431,20190506
49659355,20190621
49659916,20190704
49675004,20190701
49681681,20190702
49683778,20190622
49685707,20190612
49697423,20190701
49698177,20190605
49707838,20190601
49712993,20190801
49715960,20190628
49720082,20190801
49722370,20190706
49722714,20190601
49724896,20190601
49726499,20190601
49738778,20190701
49745835,20190802
49746651,20190725
49750486,20190703
49750946,20190521
49751073,20190716
49751101,20190710
49768255,20190720
49768730,20190615
49768735,20190518
49769194,20190602
49769537,20190801
49774674,20190707
49783670,20190707
49790080,20190531
49790136,20190602
49795620,20190702
49806904,20190607
49810817,20190608
49813249,20190619
49815287,20190707
49816016,20190713
49824329,20190601
49826758,20190701
49827332,20190507
49827903,20190706
49839867,20190801
49844226,20190613
49854489,20190506
49863874,20190511
49871770,20190602
49875004,20190701
49880674,20190701
49881157,20190801
49886105,20190720
49886191,20190725
49889343,20190804
49892010,20190702
49893353,20190527
49894448,20190720
49901183,20190711
49905878,20190605
49906857,20190602
49907139,20190701
49912482,20190827
49915328,20190701
49930519,20190501
49937900,20190601
49944058,20190610
49964764,20190801
49964878,20190721
49973102,20190719
49976256,20190601
49981194,20190807
49982470,20190701
49983275,20190617
49984631,20190701
49990402,20190603
49995041,20190701
49995983,20190708
50001421,20190715
50002835,20190519
50009807,20190516
50016057,20190708
50024811,20190801
50026508,20190725
50027861,20190714
50030268,20190601
50032042,20190802
50034564,20190817
50037203,20190723
50040430,20190803
50050501,20190701
50052961,20190801
50054739,20190606
50064679,20190605
50076612,20190709
50084088,20190725
50084101,20190701
50085376,20190802
50089720,20190512
50096351,20190701
50097094,20190615
50098953,20190701
50110113,20190727
50111577,20190708
50112309,20190727
50114808,20190720
50118609,20190701
50121358,20190707
50131014,20190617
50133481,20190701
50133921,20190611
50137903,20190801
50138545,20190601
50138759,20190601
50140049,20190805
50141688,20190801
50146258,20190606
50146855,20190706
50147230,20190711
50150359,20190704
50153826,20190627
50160772,20190726
50170965,20190601
50172863,20190601
50174133,20190601
50177215,20190618
50181079,20190818
50181494,20190624
50182802,20190601
50183610,20190602
50184736,20190718
50186919,20190702
50187129,20190811
50197306,20190609
50206745,20190801
50213885,20190816
50215348,20190706
50218150,20190716
50219233,20190615
50227812,20190701
50233414,20190601
50234507,20190602
50234624,20190810
50240573,20190602
50241732,20190504
50249992,20190701
50250216,20190801
50251975,20190712
50258834,20190607
50262421,20190708
50264698,20190621
50265092,20190602
50278711,20190803
50281414,20190616
50282455,20190705
50289594,20190801
50292097,20190708
50293639,20190801
50301302,20190601
50313638,20190703
50316067,20190702
50317054,20190802
50320874,20190811
50321502,20190804
50321506,20190810
50324504,20190517
50324910,20190701
50327381,20190601
50331761,20190703
50335247,20190702
50336990,20190701
50337723,20190722
50348529,20190707
50351284,20190707
50360110,20190801
50360171,20190703
50364179,20190702
50366727,20190616
50370564,20190606
50371996,20190524
50373557,20190801
50375075,20190701
50375169,20190703
50376989,20190802
50377259,20190715
50380331,20190506
50386047,20190628
50386322,20190803
50390427,20190601
50399639,20190701
50400228,20190701
50401972,20190727
50403929,20190706
50413251,20190801
50418058,20190701
50423252,20190601
50425574,20190601
50427570,20190810
50427745,20190703
50428667,20190601
50431222,20190804
50439126,20190707
50439370,20190530
50440570,20190701
50443166,20190603
50447441,20190801
50450013,20190603
50455247,20190507
50456437,20190526
50460418,20190802
50460801,20190802
50464206,20190704
50464962,20190812
50467680,20190612
50468839,20190708
50477658,20190624
50482104,20190601
50488712,20190801
50507361,20190505
50507361,20190505
50512628,20190603
50514553,20190707
50528428,20190728
50528921,20190602
50529094,20190708
50529324,20190701
50532053,20190804
50533133,20190602
50540510,20190602
50543573,20190617
50550979,20190519
50554920,20190717
50558916,20190707
50563354,20190807
50566625,20190706
50571334,20190801
50574280,20190526
50574406,20190803
50575655,20190507
50575845,20190607
50579297,20190702
50580276,20190801
50581253,20190706
50581539,20190814
50588524,20190703
50597988,20190526
50598960,20190607
50609083,20190608
50611074,20190603
50611754,20190610
50615018,20190721
50621435,20190701
50626442,20190707
50630825,20190703
50632536,20190505
50639708,20190601
50641575,20190722
50641732,20190701
50643332,20190803
50644252,20190713
50647681,20190720
50648297,20190706
50648744,20190602
50653095,20190701
50654035,20190609
50656412,20190705
50657583,20190730
50662716,20190701
50665469,20190625
50666633,20190801
50672270,20190618
50684540,20190701
50684890,20190706
50685602,20190730
50685705,20190602
50690889,20190801
50694621,20190530
50699217,20190701
50699233,20190712
50699389,20190708
50701493,20190707
50704244,20190710
50704648,20190706
50706190,20190606
50707148,20190702
50708255,20190606
50708765,20190803
50709220,20190714
50711377,20190804
50715577,20190607
50718962,20190622
50721781,20190701
50728159,20190714
50729776,20190718
50731571,20190521
50732035,20190720
50734518,20190815
50737478,20190805
50740970,20190701
50745920,20190720
50750707,20190801
50751332,20190702
50758585,20190726
50759147,20190602
50759836,20190702
50769719,20190725
50773159,20190801
50792913,20190630
50798601,20190801
50815186,20190530
50816459,20190616
50816507,20190715
50818965,20190527
50821188,20190604
50821244,20190602
50826485,20190617
50829332,20190521
50831425,20190804
50835435,20190520
50837217,20190709
50839501,20190707
50840977,20190810
50842926,20190601
50851679,20190727
50862054,20190804
50863752,20190706
50864123,20190604
50865951,20190630
50876961,20190703
50879269,20190601
50881372,20190523
50882401,20190710
50883893,20190816
50887655,20190712
50895497,20190701
50897657,20190615
50898113,20190616
50904166,20190509
50904651,20190702
50909425,20190713
50909762,20190601
50916246,20190601
50917292,20190807
50918545,20190801
50919678,20190601
50920974,20190523
50921048,20190701
50921504,20190531
50924926,20190701
50953057,20190728
50958539,20190605
50959941,20190628
50960948,20190523
50963550,20190601
50968460,20190706
50968515,20190801
50970916,20190704
50972576,20190721
50972929,20190801
50975298,20190803
50979946,20190801
50982248,20190605
50982411,20190810
50984151,20190518
50988370,20190706
50993037,20190501
50995420,20190528
50995528,20190512
50997539,20190710
50998870,20190604
51002288,20190605
51003381,20190608
51007202,20190804
51009872,20190531
51013790,20190608
51018577,20190516
51019850,20190801
51021219,20190601
51035411,20190616
51036975,20190727
51039240,20190801
51041531,20190601
51043665,20190701
51045739,20190703
51046609,20190704
51050783,20190527
51057114,20190802
51057780,20190718
51060583,20190707
51069479,20190805
51071116,20190701
51076219,20190603
51077892,20190601
51083922,20190601
51084034,20190601
51084509,20190603
51086089,20190708
51087611,20190601
51088252,20190503
51090307,20190801
51092927,20190607
51096777,20190705
51102384,20190801
51105290,20190521
51109215,20190716
51109308,20190815
51111652,20190601
51111846,20190705
51117505,20190806
51119057,20190703
51120833,20190703
51129513,20190701
51136867,20190709
51137073,20190611
51137676,20190601
51139752,20190606
51150610,20190805
51152741,20190713
51155027,20190517
51156077,20190601
51168293,20190622
51168912,20190601
51169921,20190601
51173665,20190704
51178996,20190718
51179047,20190601
51184306,20190727
51185556,20190801
51186181,20190811
51188345,20190720
51195163,20190701
51196018,20190705
51197816,20190713
51200751,20190703
51210322,20190524
51211610,20190804
51222261,20190721
51229134,20190801
51231629,20190721
51240906,20190627
51242922,20190505
51243984,20190803
51252266,20190716
51255737,20190707
51256625,20190701
51258191,20190705
51259616,20190703
51269548,20190701
51269783,20190603
51274983,20190706
51279256,20190625
51282468,20190715
51282784,20190701
51289117,20190801
51294000,20190811
51294948,20190805
51298637,20190701
51309603,20190711
51311901,20190713
51318685,20190802
51323102,20190801
51324261,20190704
51328258,20190503
51330740,20190606
51331745,20190713
51332570,20190709
51333205,20190712
51339253,20190707
51342479,20190701
51345751,20190802
51346597,20190601
51348192,20190817
51352529,20190728
51354248,20190610
51367410,20190703
51368514,20190717
51368716,20190608
51374577,20190601
51381236,20190525
51384666,20190602
51393381,20190801
51395349,20190810
51398011,20190601
51401428,20190601
51402399,20190601
51403090,20190810
51411479,20190717
51415840,20190704
51417168,20190614
51419760,20190812
51426430,20190601
51432036,20190519
51440797,20190806
51454358,20190802
51462850,20190701
51465327,20190701
51467476,20190709
51471343,20190701
51482524,20190811
51483696,20190803
51485299,20190718
51489600,20190705
51494173,20190802
51497771,20190611
51503501,20190607
51506413,20190601
51507692,20190821
51512323,20190601
51518958,20190601
51519389,20190601
51520327,20190726
51520961,20190620
51526362,20190601
51526835,20190525
51532436,20190811
51533343,20190601
51536437,20190705
51548030,20190624
51549142,20190513
51549204,20190602
51550504,20190508
51550742,20190701
51552111,20190701
51556497,20190704
51559566,20190601
51561954,20190803
51567615,20190801
51568673,20190604
51570690,20190804
51570726,20190507
51575535,20190712
51577300,20190704
51580308,20190701
51582427,20190801
51585505,20190608
51586297,20190803
51586447,20190704
51599779,20190725
51601082,20190814
51601176,20190615
51603993,20190609
51606039,20190702
51607389,20190716
51622554,20190701
51630262,20190805
51633975,20190608
51637777,20190517
51641088,20190521
51646120,20190801
51662949,20190702
51664851,20190610
51671446,20190510
51683206,20190528
51683383,20190610
51686286,20190601
51687079,20190607
51691069,20190701
51696512,20190504
51696526,20190720
51696654,20190816
51698400,20190602
51698695,20190728
51705593,20190701
51720814,20190713
51724545,20190805
51725498,20190704
51728366,20190701
51731039,20190620
51732279,20190705
51735326,20190710
51742407,20190616
51745013,20190811
51748818,20190805
51757501,20190702
51759065,20190528
51763210,20190502
51765648,20190703
51766369,20190505
51770598,20190702
51772552,20190601
51773109,20190719
51777101,20190810
51778411,20190803
51780030,20190601
51785531,20190608
51791215,20190531
51795184,20190701
51802450,20190610
51821436,20190701
51823156,20190502
51823390,20190618
51826866,20190523
51830551,20190601
51831831,20190701
51832692,20190701
